Euler1,Euler2,Euler3,azimuth360,azimuth270,azimuth180,azimuth90
77,21,7,0.002,0.003,0.006,0.041
77,21,14,0.004,0.003,0.021,0.035
77,21,21,0.027,0.011,0.043,0.032
77,21,28,0.005,0.016,0.013,0.023
77,21,35,0.007,0.008,0.001,0.005
77,21,42,0.031,0.022,0.016,0.014
77,21,49,0.01,0.038,0.049,0.022
77,21,56,0.009,0.033,0.003,0.024
77,21,63,0.001,0.002,0.01,0.006
77,21,70,0.019,0.003,0.029,0.014
77,21,77,0.011,0.006,0.011,0.027
77,21,84,0.038,0.037,0.028,0.029
77,21,91,0.031,0.031,0.002,0.008
77,21,98,0.037,0.036,0.03,0.033
77,21,105,0.006,0.05,0.007,0.045
77,21,112,0.015,0.024,0.039,0.012
77,21,119,0.006,0.004,0.003,0.014
77,21,126,0.002,0.002,0.002,0.045
77,21,133,0.002,0.002,0.024,0.072
77,21,140,0.028,0.012,0.009,0.0
77,21,147,0.036,0.036,0.008,0.043
77,21,154,0.008,0.034,0.013,1.532
77,21,161,0.011,0.006,0.003,1.078
77,21,168,0.02,0.022,0.023,0.005
77,21,175,0.257,1.239,0.794,0.932
77,28,0,0.004,0.036,0.003,0.026
77,28,7,0.006,0.033,0.034,0.014
77,28,14,0.034,0.035,0.031,0.015
77,28,21,0.003,0.027,0.031,0.023
77,28,28,0.031,0.014,0.03,0.032
77,28,35,0.003,0.02,0.024,0.02
77,28,42,0.006,0.008,0.002,0.004
77,28,49,0.009,0.025,0.022,0.024
77,28,56,0.027,0.014,0.034,0.029
77,28,63,0.018,0.024,0.003,0.018
77,28,70,0.024,0.031,0.023,0.027
77,28,77,0.016,0.029,0.035,0.031
77,28,84,0.002,0.022,0.006,0.003
77,28,91,0.014,0.004,0.028,0.023
77,28,98,0.034,0.022,0.024,0.035
77,28,105,0.03,0.023,0.03,0.022
77,28,112,0.02,0.024,0.005,0.033
77,28,119,0.021,0.032,0.009,0.025
77,28,126,0.01,0.032,0.032,0.022
77,28,133,0.01,0.006,0.012,0.001
77,28,140,0.024,0.001,0.012,0.001
77,28,147,0.025,0.035,0.031,0.02
77,28,154,0.03,0.023,0.02,0.027
77,28,161,0.017,0.015,0.009,0.024
77,28,168,0.029,0.028,0.027,0.06
77,28,175,0.02,0.032,0.033,0.027
77,35,0,0.009,0.015,0.004,0.024
77,35,7,0.02,0.024,0.019,0.019
77,35,14,0.016,0.024,0.016,0.019
77,35,21,0.026,0.026,0.014,0.023
77,35,28,0.009,0.016,0.006,0.016
77,35,35,0.005,0.022,0.014,0.016
77,35,42,0.021,0.012,0.015,0.014
77,35,49,0.009,0.011,0.025,0.014
77,35,56,0.026,0.028,0.028,0.019
77,35,63,0.004,0.019,0.024,0.008
77,35,70,0.017,0.019,0.024,0.024
77,35,77,0.021,0.02,0.027,0.026
77,35,84,0.006,0.026,0.01,0.008
77,35,91,0.014,0.005,0.015,0.02
77,35,98,0.007,0.017,0.001,0.024
77,35,105,0.019,0.028,0.027,0.023
77,35,112,0.025,0.01,0.013,0.003
77,35,119,0.015,0.011,0.014,0.026
77,35,126,0.018,0.02,0.018,0.001
77,35,133,0.02,0.022,0.024,0.015
77,35,140,0.024,0.018,0.027,0.017
77,35,147,0.007,0.025,0.027,0.008
77,35,154,0.02,0.013,0.012,0.005
77,35,161,0.016,0.003,0.001,0.001
77,35,168,0.01,0.014,0.011,0.03
77,35,175,0.01,0.022,0.01,1.448
77,42,0,0.004,0.013,0.009,0.016
77,42,7,0.021,0.02,0.02,0.018
77,42,14,0.013,0.003,0.005,0.011
77,42,21,0.015,0.02,0.013,0.014
77,42,28,0.014,0.015,0.017,0.019
77,42,35,0.019,0.019,0.022,0.012
77,42,42,0.02,0.017,0.01,0.012
77,42,49,0.017,0.023,0.016,0.016
77,42,56,0.02,0.019,0.017,0.014
77,42,63,0.021,0.012,0.02,0.021
77,42,70,0.016,0.021,0.017,0.016
77,42,77,0.018,0.008,0.019,0.018
77,42,84,0.018,0.019,0.017,0.005
77,42,91,0.014,0.019,0.02,0.021
77,42,98,0.02,0.021,0.022,0.007
77,42,105,0.021,0.02,0.022,0.017
77,42,112,0.015,0.018,0.012,0.021
77,42,119,0.009,0.016,0.017,0.014
77,42,126,0.019,0.017,0.019,0.017
77,42,133,0.017,0.011,0.013,0.028
77,42,140,0.011,0.013,0.013,0.008
77,42,147,0.017,0.017,0.011,0.021
77,42,154,0.017,0.019,0.017,0.032
77,42,161,0.012,0.022,0.019,0.024
77,42,168,0.02,0.021,0.02,0.02
77,42,175,0.002,0.01,0.002,4.069
77,49,0,0.007,0.008,0.017,0.022
77,49,7,0.011,0.016,0.004,0.001
77,49,14,0.009,0.016,0.008,0.019
77,49,21,0.009,0.014,0.018,0.006
77,49,28,0.008,0.016,0.014,0.011
77,49,35,0.014,0.016,0.008,0.013
77,49,42,0.013,0.014,0.017,0.014
77,49,49,0.009,0.012,0.012,0.013
77,49,56,0.015,0.017,0.015,0.016
77,49,63,0.014,0.012,0.009,0.014
77,49,70,0.013,0.017,0.013,0.009
77,49,77,0.013,0.016,0.012,0.011
77,49,84,0.015,0.01,0.018,0.015
77,49,91,0.014,0.01,0.012,0.011
77,49,98,0.017,0.012,0.013,0.014
77,49,105,0.015,0.011,0.014,0.017
77,49,112,0.015,0.002,0.015,0.002
77,49,119,0.012,0.017,0.016,0.001
77,49,126,0.017,0.007,0.009,0.01
77,49,133,0.011,0.018,0.016,0.015
77,49,140,0.011,0.013,0.014,0.002
77,49,147,0.013,0.01,0.013,0.002
77,49,154,0.014,0.018,0.017,0.021
77,49,161,0.015,0.016,0.017,0.015
77,49,168,0.014,0.013,0.011,0.011
77,49,175,0.009,0.016,0.011,0.027
77,56,0,0.012,0.011,0.014,0.013
77,56,7,0.006,0.002,0.011,0.017
77,56,14,0.013,0.014,0.01,0.013
77,56,21,0.011,0.011,0.012,0.012
77,56,28,0.012,0.013,0.01,0.011
77,56,35,0.011,0.012,0.012,0.009
77,56,42,0.014,0.007,0.012,0.011
77,56,49,0.008,0.012,0.008,0.012
77,56,56,0.008,0.013,0.013,0.012
77,56,63,0.011,0.013,0.006,0.012
77,56,70,0.012,0.012,0.011,0.009
77,56,77,0.011,0.008,0.013,0.011
77,56,84,0.01,0.009,0.012,0.013
77,56,91,0.008,0.012,0.013,0.01
77,56,98,0.006,0.011,0.003,0.005
77,56,105,0.006,0.007,0.006,0.007
77,56,112,0.012,0.007,0.013,0.012
77,56,119,0.01,0.006,0.01,0.005
77,56,126,0.01,0.012,0.014,0.003
77,56,133,0.008,0.007,0.006,0.003
77,56,140,0.011,0.012,0.011,0.004
77,56,147,0.011,0.01,0.012,0.011
77,56,154,0.007,0.007,0.008,0.006
77,56,161,0.009,0.011,0.011,0.005
77,56,168,0.01,0.014,0.009,0.018
77,56,175,0.012,0.014,0.014,4.705
77,63,0,0.007,0.01,0.011,0.015
77,63,7,0.009,0.005,0.004,0.009
77,63,14,0.008,0.008,0.008,0.011
77,63,21,0.008,0.011,0.009,0.01
77,63,28,0.009,0.009,0.009,0.011
77,63,35,0.008,0.011,0.011,0.009
77,63,42,0.008,0.007,0.01,0.011
77,63,49,0.009,0.011,0.01,0.012
77,63,56,0.009,0.005,0.01,0.01
77,63,63,0.008,0.011,0.01,0.01
77,63,70,0.009,0.01,0.009,0.009
77,63,77,0.008,0.009,0.009,0.009
77,63,84,0.008,0.008,0.01,0.011
77,63,91,0.01,0.007,0.01,0.011
77,63,98,0.009,0.01,0.011,0.012
77,63,105,0.008,0.008,0.009,0.01
77,63,112,0.009,0.005,0.011,0.011
77,63,119,0.009,0.006,0.009,0.005
77,63,126,0.008,0.008,0.005,0.005
77,63,133,0.005,0.012,0.012,0.004
77,63,140,0.008,0.006,0.009,0.008
77,63,147,0.009,0.01,0.007,0.006
77,63,154,0.008,0.003,0.008,0.004
77,63,161,0.006,0.005,0.004,0.007
77,63,168,0.009,0.01,0.01,0.013
77,63,175,0.005,0.003,0.006,0.012
77,70,0,0.005,0.009,0.009,0.01
77,70,7,0.007,0.004,0.006,0.008
77,70,14,0.007,0.006,0.003,0.012
77,70,21,0.007,0.009,0.005,0.008
77,70,28,0.005,0.005,0.005,0.01
77,70,35,0.007,0.008,0.008,0.009
77,70,42,0.007,0.009,0.009,0.009
77,70,49,0.007,0.006,0.008,0.008
77,70,56,0.007,0.006,0.008,0.007
77,70,63,0.004,0.008,0.007,0.009
77,70,70,0.008,0.006,0.009,0.009
77,70,77,0.007,0.008,0.009,0.006
77,70,84,0.007,0.009,0.006,0.008
77,70,91,0.008,0.004,0.008,0.011
77,70,98,0.008,0.005,0.007,0.009
77,70,105,0.007,0.006,0.005,0.005
77,70,112,0.007,0.007,0.008,0.008
77,70,119,0.007,0.005,0.007,0.003
77,70,126,0.007,0.007,0.006,0.001
77,70,133,0.007,0.007,0.007,0.002
77,70,140,0.007,0.003,0.007,0.002
77,70,147,0.007,0.01,0.008,0.003
77,70,154,0.006,0.004,0.003,0.001
77,70,161,0.006,0.004,0.005,0.01
77,70,168,0.007,0.009,0.009,0.017
77,70,175,0.007,0.008,0.008,0.009
77,77,0,0.006,0.007,0.007,0.008
77,77,7,0.006,0.005,0.006,0.006
77,77,14,0.007,0.006,0.005,0.006
77,77,21,0.006,0.008,0.006,0.008
77,77,28,0.006,0.006,0.005,0.009
77,77,35,0.006,0.006,0.008,0.009
77,77,42,0.007,0.007,0.007,0.006
77,77,49,0.007,0.007,0.007,0.008
77,77,56,0.006,0.004,0.006,0.004
77,77,63,0.006,0.006,0.007,0.007
77,77,70,0.006,0.006,0.004,0.004
77,77,77,0.007,0.007,0.006,0.007
77,77,84,0.005,0.007,0.004,0.01
77,77,91,0.005,0.006,0.008,0.011
77,77,98,0.006,0.006,0.005,0.009
77,77,105,0.007,0.006,0.007,0.011
77,77,112,0.007,0.005,0.004,0.005
77,77,119,0.007,0.005,0.007,0.003
77,77,126,0.006,0.005,0.005,0.004
77,77,133,0.005,0.006,0.007,0.005
77,77,140,0.006,0.003,0.002,0.004
77,77,147,0.006,0.007,0.006,0.003
77,77,154,0.006,0.005,0.005,0.011
77,77,161,0.006,0.007,0.007,0.009
77,77,168,0.006,0.005,0.005,0.023
77,77,175,0.006,0.016,0.007,0.02
77,84,0,0.006,0.006,0.006,0.005
77,84,7,0.006,0.005,0.006,0.006
77,84,14,0.006,0.006,0.006,0.008
77,84,21,0.005,0.006,0.004,0.01
77,84,28,0.005,0.005,0.005,0.005
77,84,35,0.006,0.006,0.007,0.007
77,84,42,0.005,0.005,0.007,0.011
77,84,49,0.007,0.004,0.002,0.012
77,84,56,0.005,0.006,0.005,0.008
77,84,63,0.006,0.006,0.007,0.007
77,84,70,0.006,0.006,0.006,0.009
77,84,77,0.006,0.006,0.005,0.006
77,84,84,0.007,0.005,0.005,0.016
77,84,91,0.005,0.006,0.007,0.012
77,84,98,0.004,0.006,0.006,0.022
77,84,105,0.007,0.007,0.006,0.014
77,84,112,0.006,0.005,0.005,0.009
77,84,119,0.005,0.006,0.006,0.005
77,84,126,0.006,0.004,0.007,0.004
77,84,133,0.005,0.007,0.005,0.012
77,84,140,0.005,0.005,0.006,0.004
77,84,147,0.006,0.005,0.005,0.004
77,84,154,0.006,0.006,0.006,0.005
77,84,161,0.006,0.004,0.005,0.034
77,84,168,0.007,0.006,0.006,7.623
77,84,175,0.006,0.007,0.007,7.574
84,0,0,0.0,0.0,0.0,0.0
84,0,7,0.261,0.0,0.0,0.0
84,0,14,0.0,0.0,0.0,0.0
84,0,21,0.245,0.0,0.311,0.0
84,0,28,0.0,0.303,0.0,0.229
84,0,35,0.0,0.0,0.253,0.0
84,0,42,0.215,0.281,0.0,0.391
84,0,49,0.0,0.0,0.0,0.452
84,0,56,0.0,0.0,0.325,0.0
84,0,63,0.179,0.272,0.0,0.204
84,0,70,0.0,0.0,0.0,0.394
84,0,77,0.0,0.0,0.311,0.0
84,0,84,0.192,0.0,0.255,0.0
84,0,91,0.32,0.314,0.0,0.0
84,0,98,0.0,0.224,0.0,0.288
84,0,105,0.0,0.17,0.291,0.195
84,0,112,0.0,0.0,0.437,0.0
84,0,119,0.0,0.0,0.0,0.189
84,0,126,0.274,0.0,0.357,0.0
84,0,133,0.0,0.357,0.0,0.0
84,0,140,0.0,0.0,0.0,0.212
84,0,147,0.0,0.0,0.0,0.0
84,0,154,0.0,0.0,0.0,0.0
84,0,161,0.271,0.0,0.0,0.184
84,0,168,0.23,0.3,0.306,0.0
84,0,175,0.0,0.281,0.0,0.0
84,7,0,0.07,0.0,0.028,0.005
84,7,7,0.014,0.732,1.221,0.176
84,7,14,0.116,0.136,0.205,0.655
84,7,21,0.013,0.07,0.022,0.732
84,7,28,0.077,0.029,0.019,0.132
84,7,35,0.021,0.017,0.066,0.226
84,7,42,0.007,0.204,0.174,0.18
84,7,49,0.094,0.031,0.168,0.031
84,7,56,0.078,0.023,0.098,0.024
84,7,63,0.04,0.004,0.015,0.359
84,7,70,0.218,0.137,0.385,0.011
84,7,77,0.055,0.012,0.389,0.136
84,7,84,0.167,0.236,0.017,0.387
84,7,91,0.203,0.015,0.104,0.438
84,7,98,0.162,0.013,0.013,0.106
84,7,105,0.022,0.032,0.016,0.178
84,7,112,0.02,0.004,0.139,0.287
84,7,119,0.043,0.138,0.032,0.3
84,7,126,0.045,0.148,0.026,0.002
84,7,133,0.003,0.1,0.047,0.695
84,7,140,0.028,0.108,0.086,0.732
84,7,147,0.018,0.731,0.023,0.715
84,7,154,0.732,0.1,0.007,1.104
84,7,161,0.159,0.168,0.663,0.138
84,7,168,0.188,0.105,0.657,0.143
84,7,175,0.096,0.072,0.732,0.482
84,14,0,0.004,0.011,0.009,0.025
84,14,7,0.008,0.021,0.006,0.011
84,14,14,0.009,0.006,0.01,0.029
84,14,21,0.104,0.006,0.046,0.107
84,14,28,0.008,0.021,0.011,0.037
84,14,35,0.125,0.01,0.01,0.028
84,14,42,0.01,0.035,0.013,0.011
84,14,49,0.012,0.009,0.019,0.01
84,14,56,0.031,0.06,0.015,0.015
84,14,63,0.006,0.097,0.057,0.024
84,14,70,0.086,0.087,0.077,0.109
84,14,77,0.01,0.016,0.006,0.021
84,14,84,0.019,0.005,0.008,0.012
84,14,91,0.008,0.018,0.006,1.462
84,14,98,0.086,0.014,0.009,0.01
84,14,105,0.006,0.003,0.01,0.08
84,14,112,0.127,0.078,0.05,0.023
84,14,119,0.022,0.008,0.017,0.093
84,14,126,0.138,0.026,0.059,0.019
84,14,133,0.008,0.007,0.492,0.003
84,14,140,0.002,0.007,0.004,0.002
84,14,147,0.01,0.004,0.021,0.173
84,14,154,0.048,0.066,0.883,0.059
84,14,161,0.049,0.101,0.054,2.919
84,14,168,0.015,0.131,0.242,0.078
84,14,175,0.618,0.252,1.464,0.32
84,21,0,0.0,0.044,0.021,0.025
84,21,7,0.007,0.064,0.01,0.012
84,21,14,0.008,0.007,0.004,0.054
84,21,21,0.011,0.005,0.022,0.076
84,21,28,0.012,0.002,0.01,0.006
84,21,35,0.033,0.006,0.042,0.05
84,21,42,0.062,0.008,0.059,0.038
84,21,49,0.038,0.087,0.057,0.054
84,21,56,0.006,0.091,0.044,0.023
84,21,63,0.036,0.062,0.051,0.041
84,21,70,0.022,0.006,0.059,0.086
84,21,77,0.008,0.012,0.078,0.057
84,21,84,0.11,0.015,0.04,0.008
84,21,91,0.068,0.002,0.038,0.001
84,21,98,0.054,0.035,0.081,0.084
84,21,105,0.076,0.041,0.016,0.096
84,21,112,0.06,0.091,0.03,0.093
84,21,119,0.064,0.076,0.081,0.055
84,21,126,0.014,0.052,0.019,0.149
84,21,133,0.008,0.006,0.042,0.025
84,21,140,0.029,0.002,0.03,0.035
84,21,147,0.039,0.006,0.02,0.073
84,21,154,0.04,0.1,1.473,0.081
84,21,161,0.002,0.01,0.014,0.002
84,21,168,0.011,0.061,0.009,2.2
84,21,175,0.006,0.876,0.109,0.167
84,28,0,0.026,0.034,0.053,0.078
84,28,7,0.065,0.06,0.076,0.017
84,28,14,0.053,0.035,0.008,0.012
84,28,21,0.047,0.053,0.053,0.057
84,28,28,0.045,0.042,0.059,0.046
84,28,35,0.025,0.05,0.011,0.022
84,28,42,0.063,0.057,0.041,0.063
84,28,49,0.005,0.029,0.06,0.074
84,28,56,0.054,0.037,0.032,0.01
84,28,63,0.013,0.01,0.004,0.022
84,28,70,0.012,0.02,0.032,0.058
84,28,77,0.032,0.05,0.069,0.021
84,28,84,0.037,0.069,0.02,0.002
84,28,91,0.026,0.088,0.058,0.06
84,28,98,0.072,0.06,0.075,0.042
84,28,105,0.064,0.003,0.002,0.001
84,28,112,0.012,0.018,0.018,0.012
84,28,119,0.04,0.062,0.076,0.097
84,28,126,0.012,0.012,0.018,0.011
84,28,133,0.04,0.005,0.006,0.007
84,28,140,0.03,0.067,0.039,0.046
84,28,147,0.059,0.059,0.068,0.056
84,28,154,0.015,0.039,0.021,0.106
84,28,161,0.069,0.055,0.056,0.068
84,28,168,0.042,0.055,0.066,0.691
84,28,175,0.013,0.045,0.01,0.271
84,35,0,0.008,0.043,0.05,0.028
84,35,7,0.023,0.02,0.051,0.036
84,35,14,0.025,0.04,0.055,0.049
84,35,21,0.049,0.038,0.04,0.04
84,35,28,0.02,0.015,0.034,0.034
84,35,35,0.056,0.049,0.028,0.053
84,35,42,0.055,0.051,0.037,0.045
84,35,49,0.022,0.039,0.023,0.038
84,35,56,0.027,0.043,0.015,0.023
84,35,63,0.037,0.057,0.022,0.042
84,35,70,0.049,0.054,0.066,0.035
84,35,77,0.041,0.039,0.053,0.038
84,35,84,0.039,0.051,0.045,0.04
84,35,91,0.024,0.036,0.057,0.039
84,35,98,0.019,0.031,0.055,0.063
84,35,105,0.023,0.056,0.02,0.042
84,35,112,0.046,0.054,0.041,0.072
84,35,119,0.029,0.048,0.048,0.055
84,35,126,0.033,0.042,0.018,0.022
84,35,133,0.025,0.055,0.007,0.002
84,35,140,0.044,0.036,0.045,0.03
84,35,147,0.01,0.013,0.02,0.002
84,35,154,0.056,0.044,0.052,0.057
84,35,161,0.016,0.048,0.054,0.097
84,35,168,0.007,0.033,0.03,0.049
84,35,175,0.025,0.05,0.869,1.819
84,42,0,0.018,0.024,0.041,0.046
84,42,7,0.044,0.041,0.023,0.032
84,42,14,0.042,0.042,0.04,0.046
84,42,21,0.033,0.035,0.04,0.037
84,42,28,0.025,0.033,0.006,0.019
84,42,35,0.019,0.042,0.044,0.028
84,42,42,0.034,0.035,0.044,0.041
84,42,49,0.028,0.024,0.026,0.028
84,42,56,0.041,0.029,0.041,0.033
84,42,63,0.038,0.027,0.044,0.03
84,42,70,0.027,0.026,0.024,0.036
84,42,77,0.036,0.027,0.03,0.042
84,42,84,0.039,0.05,0.032,0.031
84,42,91,0.038,0.036,0.034,0.033
84,42,98,0.037,0.044,0.03,0.028
84,42,105,0.037,0.022,0.035,0.017
84,42,112,0.027,0.025,0.039,0.023
84,42,119,0.028,0.011,0.026,0.005
84,42,126,0.015,0.016,0.041,0.012
84,42,133,0.018,0.045,0.044,0.033
84,42,140,0.042,0.045,0.041,0.069
84,42,147,0.021,0.04,0.035,0.029
84,42,154,0.032,0.042,0.043,0.045
84,42,161,0.039,0.049,0.034,0.018
84,42,168,0.034,0.031,0.045,0.044
84,42,175,0.041,0.041,0.032,0.506
84,49,0,0.005,0.023,0.023,0.033
84,49,7,0.025,0.034,0.028,0.037
84,49,14,0.03,0.031,0.026,0.024
84,49,21,0.025,0.022,0.016,0.022
84,49,28,0.013,0.025,0.03,0.031
84,49,35,0.025,0.014,0.034,0.033
84,49,42,0.026,0.021,0.022,0.024
84,49,49,0.034,0.037,0.031,0.025
84,49,56,0.034,0.024,0.034,0.031
84,49,63,0.032,0.037,0.033,0.034
84,49,70,0.026,0.027,0.022,0.026
84,49,77,0.029,0.033,0.03,0.021
84,49,84,0.034,0.034,0.034,0.028
84,49,91,0.015,0.035,0.035,0.037
84,49,98,0.033,0.033,0.024,0.019
84,49,105,0.028,0.035,0.029,0.041
84,49,112,0.015,0.031,0.022,0.024
84,49,119,0.033,0.016,0.032,0.018
84,49,126,0.029,0.03,0.032,0.045
84,49,133,0.026,0.023,0.016,0.002
84,49,140,0.034,0.016,0.03,0.025
84,49,147,0.024,0.029,0.028,0.05
84,49,154,0.032,0.016,0.016,0.024
84,49,161,0.026,0.023,0.015,0.044
84,49,168,0.019,0.026,0.029,0.052
84,49,175,0.017,0.036,0.04,5.044
84,56,0,0.023,0.024,0.022,0.022
84,56,7,0.025,0.025,0.021,0.027
84,56,14,0.021,0.027,0.026,0.023
84,56,21,0.024,0.012,0.01,0.024
84,56,28,0.02,0.013,0.02,0.027
84,56,35,0.025,0.018,0.021,0.024
84,56,42,0.018,0.018,0.018,0.028
84,56,49,0.031,0.03,0.028,0.022
84,56,56,0.012,0.023,0.027,0.027
84,56,63,0.016,0.021,0.028,0.027
84,56,70,0.024,0.028,0.03,0.02
84,56,77,0.025,0.021,0.008,0.011
84,56,84,0.022,0.03,0.029,0.018
84,56,91,0.028,0.024,0.026,0.034
84,56,98,0.02,0.015,0.019,0.021
84,56,105,0.023,0.023,0.027,0.022
84,56,112,0.015,0.019,0.016,0.008
84,56,119,0.03,0.026,0.031,0.013
84,56,126,0.028,0.03,0.027,0.028
84,56,133,0.022,0.021,0.019,0.002
84,56,140,0.022,0.015,0.023,0.01
84,56,147,0.02,0.007,0.008,0.018
84,56,154,0.025,0.014,0.027,0.03
84,56,161,0.025,0.031,0.017,0.024
84,56,168,0.03,0.018,0.019,0.027
84,56,175,0.027,0.016,0.023,0.042
84,63,0,0.018,0.02,0.017,0.027
84,63,7,0.024,0.018,0.019,0.018
84,63,14,0.018,0.023,0.021,0.021
84,63,21,0.019,0.005,0.021,0.02
84,63,28,0.01,0.023,0.013,0.02
84,63,35,0.017,0.012,0.014,0.02
84,63,42,0.016,0.023,0.026,0.02
84,63,49,0.013,0.021,0.017,0.018
84,63,56,0.013,0.013,0.02,0.017
84,63,63,0.011,0.025,0.017,0.017
84,63,70,0.011,0.004,0.003,0.011
84,63,77,0.019,0.025,0.022,0.018
84,63,84,0.017,0.019,0.016,0.016
84,63,91,0.013,0.015,0.015,0.023
84,63,98,0.019,0.021,0.018,0.015
84,63,105,0.024,0.007,0.014,0.01
84,63,112,0.016,0.021,0.017,0.023
84,63,119,0.007,0.013,0.019,0.021
84,63,126,0.019,0.013,0.016,0.017
84,63,133,0.019,0.017,0.016,0.011
84,63,140,0.019,0.014,0.013,0.002
84,63,147,0.02,0.012,0.011,0.003
84,63,154,0.02,0.018,0.02,0.031
84,63,161,0.016,0.021,0.019,0.029
84,63,168,0.019,0.02,0.02,5.931
84,63,175,0.021,0.021,0.023,0.032
84,70,0,0.017,0.016,0.016,0.017
84,70,7,0.015,0.017,0.01,0.016
84,70,14,0.012,0.01,0.018,0.018
84,70,21,0.018,0.014,0.016,0.016
84,70,28,0.017,0.019,0.014,0.017
84,70,35,0.014,0.008,0.015,0.013
84,70,42,0.013,0.017,0.015,0.014
84,70,49,0.014,0.019,0.014,0.015
84,70,56,0.013,0.006,0.016,0.013
84,70,63,0.015,0.019,0.017,0.019
84,70,70,0.014,0.018,0.012,0.014
84,70,77,0.017,0.014,0.015,0.016
84,70,84,0.01,0.014,0.016,0.02
84,70,91,0.013,0.018,0.011,0.02
84,70,98,0.015,0.011,0.013,0.01
84,70,105,0.015,0.014,0.015,0.02
84,70,112,0.016,0.019,0.011,0.01
84,70,119,0.015,0.006,0.015,0.01
84,70,126,0.015,0.011,0.013,0.002
84,70,133,0.008,0.017,0.011,0.012
84,70,140,0.014,0.017,0.018,0.01
84,70,147,0.015,0.012,0.013,0.018
84,70,154,0.017,0.018,0.013,0.024
84,70,161,0.011,0.016,0.017,6.248
84,70,168,0.016,0.006,0.011,0.021
84,70,175,0.015,0.021,0.011,5.7
84,77,0,0.009,0.014,0.014,0.019
84,77,7,0.01,0.016,0.011,0.019
84,77,14,0.012,0.014,0.01,0.012
84,77,21,0.011,0.013,0.012,0.014
84,77,28,0.012,0.013,0.01,0.01
84,77,35,0.014,0.011,0.014,0.019
84,77,42,0.012,0.013,0.005,0.011
84,77,49,0.012,0.012,0.014,0.017
84,77,56,0.011,0.012,0.009,0.015
84,77,63,0.014,0.014,0.015,0.016
84,77,70,0.012,0.014,0.013,0.013
84,77,77,0.009,0.01,0.015,0.012
84,77,84,0.014,0.014,0.01,0.015
84,77,91,0.014,0.015,0.012,0.021
84,77,98,0.011,0.01,0.009,0.023
84,77,105,0.013,0.008,0.01,0.016
84,77,112,0.015,0.011,0.012,0.009
84,77,119,0.012,0.012,0.013,0.012
84,77,126,0.009,0.011,0.012,0.005
84,77,133,0.012,0.013,0.013,0.008
84,77,140,0.012,0.013,0.014,0.008
84,77,147,0.013,0.013,0.013,0.021
84,77,154,0.01,0.014,0.013,0.005
84,77,161,0.015,0.008,0.008,6.244
84,77,168,5.927,0.006,0.015,0.036
84,77,175,0.011,0.016,0.016,6.43
84,84,0,0.008,0.012,0.012,0.022
84,84,7,0.009,0.013,0.012,0.012
84,84,14,0.011,0.012,0.01,0.016
84,84,21,0.012,0.011,0.011,0.019
84,84,28,0.013,0.014,0.01,0.011
84,84,35,0.011,0.013,0.009,0.01
84,84,42,0.009,0.01,0.013,0.02
84,84,49,0.011,0.012,0.014,0.014
84,84,56,0.013,0.01,0.008,0.01
84,84,63,0.01,0.01,0.01,0.014
84,84,70,0.012,0.013,0.012,0.017
84,84,77,0.012,0.013,0.014,0.009
84,84,84,0.008,0.01,0.01,0.01
84,84,91,0.01,0.013,0.008,0.032
84,84,98,0.011,0.01,0.009,0.023
84,84,105,0.012,0.011,0.014,0.027
84,84,112,0.012,0.011,0.01,0.007
84,84,119,0.008,0.006,0.007,0.004
84,84,126,0.01,0.011,0.013,0.005
84,84,133,0.009,0.012,0.014,0.008
84,84,140,0.012,0.009,0.008,0.007
84,84,147,0.01,0.01,0.007,0.01
84,84,154,0.01,0.013,0.013,0.007
84,84,161,0.006,0.011,0.009,0.008
84,84,168,0.009,6.228,0.01,0.03
84,84,175,0.019,0.01,0.011,0.075
