Euler1,Euler2,Euler3,6samples,10samples,12samples,14samples,18samples
63,42,140,0.01,0.007,0.002,0.009,0.003
63,42,147,0.006,0.006,0.006,0.002,0.004
63,42,154,0.01,0.006,0.007,0.009,0.008
63,42,161,14.651,0.01,0.008,0.009,0.006
63,42,168,0.002,0.006,0.004,0.01,0.004
63,42,175,0.008,0.007,0.008,0.007,0.008
63,49,0,0.001,0.007,0.002,0.008,0.005
63,49,7,0.01,0.006,0.007,0.004,0.008
63,49,14,0.009,0.008,0.005,0.007,0.008
63,49,21,0.005,0.009,0.009,0.009,0.008
63,49,28,0.007,0.007,0.008,0.008,0.007
63,49,35,0.005,0.006,0.006,0.005,0.007
63,49,42,0.003,0.007,0.004,0.006,0.007
63,49,49,0.007,0.007,0.005,0.007,0.005
63,49,56,0.007,0.004,0.006,0.006,0.006
63,49,63,0.009,0.009,0.006,0.008,0.008
63,49,70,0.005,0.005,0.006,0.008,0.007
63,49,77,0.008,0.008,0.005,0.006,0.007
63,49,84,0.002,0.005,0.007,0.004,0.004
63,49,91,0.008,0.003,0.007,0.007,0.003
63,49,98,0.004,0.006,0.007,0.008,0.007
63,49,105,0.006,0.007,0.005,0.005,0.004
63,49,112,0.004,0.008,0.006,0.005,0.006
63,49,119,0.009,0.007,0.008,0.007,0.008
63,49,126,0.006,0.006,0.006,0.007,0.007
63,49,133,0.006,0.004,0.006,0.007,0.007
63,49,140,0.008,0.007,0.008,0.005,0.005
63,49,147,0.008,0.009,0.008,0.009,0.007
63,49,154,0.004,0.007,0.007,0.006,0.007
63,49,161,0.006,0.009,0.003,0.006,0.007
63,49,168,0.005,0.005,0.005,0.004,0.007
63,49,175,0.007,0.006,0.008,0.007,0.007
63,56,0,0.006,0.002,0.004,0.006,0.005
63,56,7,0.008,0.007,0.008,0.006,0.006
63,56,14,0.008,0.005,0.004,0.005,0.005
63,56,21,0.005,0.004,0.006,0.004,0.005
63,56,28,0.005,0.004,0.005,0.005,0.003
63,56,35,0.005,0.006,0.006,0.004,0.007
63,56,42,0.003,0.002,0.004,0.003,0.002
63,56,49,0.007,0.007,0.007,0.007,0.006
63,56,56,0.004,0.005,0.005,0.006,0.005
63,56,63,0.002,0.005,0.003,0.007,0.005
63,56,70,0.004,0.005,0.003,0.004,0.004
63,56,77,0.005,0.005,0.005,0.005,0.006
63,56,84,0.007,0.005,0.006,0.004,0.005
63,56,91,0.008,0.006,0.003,0.005,0.006
63,56,98,0.003,0.005,0.003,0.004,0.005
63,56,105,0.006,0.002,0.004,0.006,0.005
63,56,112,0.003,0.005,0.006,0.003,0.006
63,56,119,0.007,0.005,0.005,0.004,0.003
63,56,126,0.005,0.006,0.002,0.005,0.005
63,56,133,0.003,0.004,0.006,0.004,0.005
63,56,140,0.004,0.006,0.005,0.004,0.005
63,56,147,0.004,0.005,0.005,0.004,0.005
63,56,154,0.007,0.007,0.005,0.004,0.006
63,56,161,0.005,0.006,0.006,0.005,0.005
63,56,168,0.005,0.005,0.004,0.007,0.004
63,56,175,0.005,0.004,0.006,0.005,0.005
63,63,0,0.004,0.005,0.004,0.005,0.005
63,63,7,0.007,0.004,0.006,0.005,0.005
63,63,14,0.005,0.005,0.005,0.005,0.004
63,63,21,0.003,0.004,0.004,0.005,0.002
63,63,28,0.002,0.004,0.004,0.005,0.004
63,63,35,0.003,0.005,0.005,0.005,0.004
63,63,42,0.005,0.004,0.005,0.004,0.005
63,63,49,0.004,0.005,0.004,0.005,0.005
63,63,56,0.004,0.002,0.004,0.003,0.004
63,63,63,0.005,0.004,0.004,0.005,0.004
63,63,70,0.007,0.003,0.004,0.005,0.004
63,63,77,0.004,0.006,0.004,0.005,0.005
63,63,84,0.003,0.002,0.005,0.004,0.004
63,63,91,0.004,0.004,0.006,0.005,0.005
63,63,98,0.002,0.003,0.004,0.005,0.004
63,63,105,0.004,0.004,0.004,0.004,0.005
63,63,112,0.008,0.006,0.004,0.005,0.004
63,63,119,0.005,0.005,0.006,0.004,0.005
63,63,126,0.004,0.007,0.005,0.004,0.004
63,63,133,0.005,0.006,0.005,0.005,0.005
63,63,140,0.004,0.005,0.004,0.003,0.005
63,63,147,0.004,0.004,0.005,0.004,0.004
63,63,154,0.004,0.007,0.004,0.005,0.005
63,63,161,0.002,0.005,0.004,0.005,0.003
63,63,168,0.005,0.006,0.005,0.005,0.005
63,63,175,0.003,0.004,0.004,0.004,0.004
63,70,0,0.004,0.003,0.003,0.004,0.004
63,70,7,0.003,0.003,0.005,0.004,0.004
63,70,14,0.004,0.004,0.004,0.003,0.004
63,70,21,0.004,0.005,0.004,0.003,0.004
63,70,28,0.004,0.006,0.004,0.004,0.004
63,70,35,0.006,0.004,0.005,0.005,0.004
63,70,42,0.004,0.003,0.002,0.004,0.004
63,70,49,0.006,0.004,0.004,0.002,0.004
63,70,56,0.002,0.004,0.003,0.003,0.004
63,70,63,0.008,0.003,0.004,0.004,0.004
63,70,70,0.003,0.003,0.002,0.003,0.003
63,70,77,0.008,0.004,0.003,0.004,0.003
63,70,84,0.007,0.004,0.003,0.004,0.004
63,70,91,0.007,0.003,0.003,0.004,0.003
63,70,98,0.008,0.004,0.003,0.002,0.004
63,70,105,0.007,0.004,0.005,0.004,0.004
63,70,112,0.009,0.005,0.004,0.004,0.003
63,70,119,0.005,0.003,0.004,0.004,0.004
63,70,126,0.004,0.003,0.004,0.004,0.004
63,70,133,0.005,0.004,0.004,0.005,0.003
63,70,140,0.008,0.003,0.004,0.004,0.004
63,70,147,0.003,0.003,0.004,0.004,0.003
63,70,154,0.006,0.005,0.004,0.003,0.004
63,70,161,0.005,0.005,0.004,0.004,0.004
63,70,168,0.009,0.003,0.003,0.003,0.003
63,70,175,0.003,0.004,0.004,0.003,0.004
63,77,0,0.004,0.003,0.004,0.004,0.003
63,77,7,0.005,0.003,0.004,0.004,0.004
63,77,14,0.005,0.004,0.004,0.004,0.003
63,77,21,0.007,0.009,0.003,0.004,0.003
63,77,28,0.017,0.003,0.004,0.004,0.004
63,77,35,0.011,0.004,0.005,0.004,0.004
63,77,42,0.011,0.003,0.005,0.004,0.003
63,77,49,0.005,0.003,0.003,0.003,0.004
63,77,56,0.004,0.007,0.003,0.004,0.003
63,77,63,0.006,0.006,0.004,0.004,0.004
63,77,70,0.003,0.005,0.003,0.003,0.003
63,77,77,0.001,0.004,0.004,0.004,0.003
63,77,84,0.009,0.003,0.004,0.004,0.005
63,77,91,0.015,0.004,0.005,0.003,0.003
63,77,98,0.011,0.007,0.005,0.004,0.004
63,77,105,0.005,0.004,0.004,0.005,0.005
63,77,112,0.006,0.005,0.003,0.004,0.003
63,77,119,0.023,0.004,0.003,0.004,0.003
63,77,126,0.003,0.014,0.004,0.004,0.003
63,77,133,0.009,0.006,0.004,0.003,0.004
63,77,140,0.006,0.005,0.003,0.004,0.003
63,77,147,0.013,0.003,0.003,0.004,0.003
63,77,154,0.003,0.003,0.004,0.003,0.003
63,77,161,0.003,0.011,0.004,0.003,0.004
63,77,168,0.004,0.003,0.004,0.004,0.004
63,77,175,0.005,0.004,0.005,0.993,0.004
63,84,0,0.003,0.004,0.003,0.003,0.003
63,84,7,0.002,0.004,0.006,0.003,0.003
63,84,14,0.006,0.004,0.003,0.002,0.003
63,84,21,0.084,0.007,0.004,0.005,0.003
63,84,28,0.057,0.004,0.003,0.003,0.004
63,84,35,0.077,0.003,0.003,0.003,0.002
63,84,42,0.012,0.004,0.003,0.004,0.004
63,84,49,0.016,0.003,0.003,0.004,0.003
63,84,56,0.005,0.012,0.004,0.003,0.004
63,84,63,0.007,0.021,0.004,0.004,0.004
63,84,70,0.015,0.003,0.004,0.005,0.003
63,84,77,0.004,0.004,0.003,0.004,0.003
63,84,84,0.01,0.002,0.002,0.004,0.003
63,84,91,0.141,0.008,0.004,0.003,0.003
63,84,98,0.034,0.004,0.011,0.002,0.003
63,84,105,0.008,0.004,0.002,0.003,0.004
63,84,112,0.115,0.003,0.004,0.004,0.003
63,84,119,0.006,0.003,0.003,0.003,0.003
63,84,126,0.01,0.029,0.004,0.005,0.004
63,84,133,0.009,0.013,0.004,0.003,0.003
63,84,140,14.584,0.004,0.006,0.003,0.003
63,84,147,0.035,0.003,0.007,0.004,0.003
63,84,154,0.022,0.005,0.004,0.005,0.004
63,84,161,0.019,0.007,0.004,0.004,0.004
63,84,168,0.043,0.028,0.002,0.003,0.003
63,84,175,0.014,5.957,0.004,0.005,0.003
70,0,0,0.563,0.0,0.0,0.264,0.247
70,0,7,0.0,0.0,0.343,0.0,0.0
70,0,14,0.0,0.316,0.0,0.0,0.215
70,0,21,0.0,0.0,0.0,0.268,0.0
70,0,28,0.0,0.0,0.0,0.0,0.272
70,0,35,0.0,0.322,0.0,0.0,0.227
70,0,42,0.0,0.0,0.0,0.0,0.265
70,0,49,0.0,0.184,0.275,0.0,0.0
70,0,56,0.0,0.0,0.0,0.0,0.0
70,0,63,0.001,0.413,0.0,0.0,0.252
70,0,70,0.365,0.0,0.0,0.314,0.232
70,0,77,0.0,0.0,0.0,0.232,0.0
70,0,84,0.0,0.0,0.0,0.348,0.26
70,0,91,0.0,0.0,0.0,0.0,0.0
70,0,98,0.0,0.0,0.0,0.0,0.271
70,0,105,0.0,0.0,0.0,0.0,0.27
70,0,112,0.0,0.0,0.0,0.0,0.0
70,0,119,0.0,0.284,0.0,0.0,0.0
70,0,126,0.0,0.193,0.0,0.258,0.0
70,0,133,0.0,0.0,0.0,0.0,0.271
70,0,140,0.0,0.0,0.0,0.282,0.0
70,0,147,0.21,0.0,0.0,0.0,0.0
70,0,154,0.0,0.0,0.0,0.0,0.0
70,0,161,0.0,0.0,0.0,0.265,0.0
70,0,168,0.0,0.031,0.0,0.0,0.27
70,0,175,0.0,0.0,0.29,0.0,0.0
70,7,0,0.017,0.003,0.002,0.005,0.006
70,7,7,0.094,0.012,0.01,0.646,0.006
70,7,14,0.561,0.051,0.042,0.072,0.005
70,7,21,0.951,1.182,0.115,0.066,0.01
70,7,28,0.379,0.018,0.006,0.005,0.005
70,7,35,0.165,0.111,0.032,0.013,0.004
70,7,42,0.086,0.016,0.629,0.007,0.005
70,7,49,0.188,0.026,0.013,0.003,0.003
70,7,56,1.162,0.033,0.007,0.011,0.157
70,7,63,0.157,0.013,0.093,0.006,0.616
70,7,70,1.135,1.098,0.022,0.005,0.004
70,7,77,0.29,0.223,0.023,0.004,0.046
70,7,84,0.687,0.008,0.008,0.017,0.016
70,7,91,0.039,0.103,0.085,0.01,0.016
70,7,98,0.269,0.036,0.02,0.014,0.002
70,7,105,0.384,0.075,0.068,0.008,0.018
70,7,112,0.249,0.271,0.014,0.009,0.008
70,7,119,0.937,0.835,0.116,0.003,0.012
70,7,126,1.386,0.023,0.019,0.033,0.006
70,7,133,0.217,0.324,0.011,0.522,0.008
70,7,140,0.33,1.367,0.016,0.017,0.008
70,7,147,0.066,0.017,0.098,0.017,0.004
70,7,154,0.037,0.091,0.509,0.143,0.004
70,7,161,0.537,0.382,1.757,0.036,0.021
70,7,168,0.388,0.352,1.095,0.017,0.061
70,7,175,0.269,0.624,0.118,0.171,0.081
70,14,0,0.011,0.049,0.001,0.0,0.009
70,14,7,0.319,0.003,0.008,0.002,0.003
70,14,14,0.052,0.029,0.032,0.04,0.032
70,14,21,0.026,0.043,0.025,0.008,0.002
70,14,28,0.04,0.038,0.003,0.003,0.013
70,14,35,0.055,0.018,0.025,0.036,0.042
70,14,42,0.069,0.009,0.027,0.004,0.004
70,14,49,0.064,0.045,0.047,0.012,0.036
70,14,56,0.015,0.019,0.026,0.005,0.007
70,14,63,1.138,0.043,0.003,0.001,0.004
70,14,70,0.019,0.003,0.003,0.006,0.004
70,14,77,0.062,0.005,0.017,0.004,0.004
70,14,84,0.04,0.032,0.026,0.02,0.026
70,14,91,0.027,0.048,0.002,0.037,0.021
70,14,98,0.062,0.039,0.011,0.006,0.006
70,14,105,0.018,0.018,0.02,0.003,0.003
70,14,112,0.042,0.004,0.035,0.042,0.022
70,14,119,0.018,0.03,0.005,0.004,0.005
70,14,126,0.029,0.01,0.037,0.008,0.028
70,14,133,0.186,0.039,0.002,0.005,0.002
70,14,140,0.104,0.001,0.001,0.007,0.003
70,14,147,0.048,0.007,0.003,0.006,0.001
70,14,154,0.361,0.05,0.029,0.048,0.029
70,14,161,0.476,0.031,0.036,0.001,0.002
70,14,168,0.014,1.346,0.011,0.709,0.021
70,14,175,0.115,0.242,0.043,0.02,1.358
70,21,0,0.009,0.01,0.01,0.003,0.026
70,21,7,0.006,0.012,0.006,0.003,0.023
70,21,14,0.032,0.029,0.013,0.006,0.012
70,21,21,0.004,0.004,0.007,0.002,0.001
70,21,28,0.021,0.019,0.009,0.008,0.021
70,21,35,0.049,0.03,0.002,0.003,0.003
70,21,42,0.059,0.015,0.025,0.009,0.018
70,21,49,0.021,0.01,0.001,0.001,0.005
70,21,56,0.025,0.009,0.004,0.005,0.02
70,21,63,0.016,0.022,0.015,0.003,0.003
70,21,70,0.034,0.001,0.029,0.024,0.03
70,21,77,0.031,0.014,0.008,0.023,0.003
70,21,84,0.011,0.03,0.031,0.002,0.009
70,21,91,0.009,0.005,0.018,0.009,0.002
70,21,98,0.006,0.015,0.008,0.011,0.01
70,21,105,0.006,0.013,0.005,0.01,0.005
70,21,112,0.041,0.021,0.029,0.001,0.014
70,21,119,0.021,0.001,0.024,0.018,0.002
70,21,126,0.049,0.028,0.028,0.011,0.01
70,21,133,0.029,0.001,0.006,0.025,0.018
70,21,140,0.041,0.01,0.032,0.025,0.029
70,21,147,0.038,0.025,0.019,0.002,0.021
70,21,154,0.006,0.009,0.004,0.013,0.011
70,21,161,0.034,0.015,0.009,0.009,0.011
70,21,168,1.303,0.03,0.027,0.005,0.019
70,21,175,0.021,0.005,2.087,0.026,0.006
70,28,0,0.003,0.004,0.017,0.017,0.003
70,28,7,0.009,0.005,0.012,0.008,0.01
70,28,14,0.001,0.007,0.011,0.016,0.016
70,28,21,0.014,0.017,0.014,0.012,0.013
70,28,28,0.021,0.014,0.009,0.017,0.014
70,28,35,0.009,0.003,0.003,0.011,0.003
70,28,42,0.004,0.008,0.012,0.011,0.003
70,28,49,0.033,0.02,0.013,0.001,0.018
70,28,56,0.034,0.008,0.023,0.011,0.011
70,28,63,0.005,0.003,0.003,0.015,0.005
70,28,70,0.017,0.019,0.005,0.019,0.014
70,28,77,0.018,0.013,0.005,0.02,0.012
70,28,84,0.01,0.012,0.012,0.004,0.017
70,28,91,0.018,0.007,0.006,0.015,0.011
70,28,98,0.008,0.019,0.014,0.013,0.014
70,28,105,0.027,0.007,0.009,0.004,0.007
70,28,112,0.03,0.011,0.023,0.011,0.013
70,28,119,0.014,0.014,0.01,0.016,0.003
70,28,126,0.013,0.013,0.008,0.013,0.018
70,28,133,0.002,0.016,0.001,0.009,0.01
70,28,140,0.008,0.01,0.012,0.013,0.003
70,28,147,0.007,0.001,0.006,0.021,0.011
70,28,154,0.031,0.02,0.02,0.011,0.021
70,28,161,0.025,0.015,0.007,0.021,0.007
70,28,168,0.009,0.022,0.013,0.016,0.006
70,28,175,0.046,0.013,0.015,0.019,0.011
70,35,0,0.001,0.002,0.004,0.012,0.001
70,35,7,0.012,0.019,0.017,0.014,0.012
70,35,14,0.019,0.015,0.016,0.001,0.005
70,35,21,0.015,0.005,0.01,0.009,0.011
70,35,28,0.006,0.012,0.006,0.008,0.015
70,35,35,0.004,0.005,0.01,0.016,0.006
70,35,42,0.006,0.007,0.006,0.015,0.008
70,35,49,0.009,0.003,0.01,0.015,0.011
70,35,56,0.021,0.016,0.007,0.015,0.01
70,35,63,0.013,0.014,0.007,0.015,0.016
70,35,70,0.007,0.005,0.004,0.011,0.012
70,35,77,0.012,0.016,0.015,0.015,0.01
70,35,84,0.011,0.019,0.005,0.018,0.017
70,35,91,0.013,0.011,0.015,0.004,0.015
70,35,98,0.005,0.009,0.006,0.011,0.01
70,35,105,0.02,0.007,0.004,0.015,0.014
70,35,112,0.01,0.002,0.009,0.018,0.006
70,35,119,0.017,0.013,0.015,0.013,0.013
70,35,126,0.005,0.012,0.007,0.006,0.005
70,35,133,0.023,0.002,0.017,0.014,0.005
70,35,140,0.02,0.015,0.014,0.008,0.001
70,35,147,0.007,0.007,0.007,0.016,0.01
70,35,154,0.0,0.004,0.002,0.003,0.004
70,35,161,0.027,0.018,0.02,0.018,0.012
70,35,168,0.019,0.017,0.019,0.011,0.018
70,35,175,0.491,0.01,0.017,0.011,0.006
70,42,0,0.016,0.012,0.012,0.003,0.013
70,42,7,0.009,0.005,0.008,0.003,0.008
70,42,14,0.011,0.008,0.006,0.009,0.008
70,42,21,0.009,0.003,0.01,0.011,0.004
70,42,28,0.017,0.013,0.014,0.015,0.013
70,42,35,0.011,0.004,0.009,0.013,0.01
70,42,42,0.012,0.013,0.013,0.013,0.013
70,42,49,0.011,0.007,0.007,0.009,0.006
70,42,56,0.006,0.01,0.011,0.01,0.007
70,42,63,0.013,0.009,0.01,0.01,0.01
70,42,70,0.007,0.015,0.006,0.012,0.01
70,42,77,0.013,0.011,0.01,0.014,0.008
70,42,84,0.011,0.007,0.009,0.005,0.004
70,42,91,0.014,0.01,0.001,0.011,0.004
70,42,98,0.017,0.01,0.01,0.002,0.012
70,42,105,0.006,0.005,0.01,0.013,0.007
70,42,112,0.013,0.005,0.01,0.014,0.009
70,42,119,0.003,0.006,0.002,0.006,0.001
70,42,126,0.016,0.01,0.013,0.014,0.011
70,42,133,0.002,0.009,0.01,0.012,0.012
70,42,140,0.002,0.012,0.01,0.014,0.013
70,42,147,0.016,0.012,0.012,0.01,0.012
70,42,154,0.013,0.007,0.012,0.014,0.012
70,42,161,0.01,0.012,0.009,0.007,0.008
70,42,168,0.005,0.008,0.01,0.012,0.006
70,42,175,0.004,0.007,0.004,0.008,0.011
70,49,0,0.002,0.011,0.008,0.006,0.007
70,49,7,0.007,0.009,0.003,0.01,0.006
70,49,14,0.007,0.006,0.009,0.009,0.007
70,49,21,0.005,0.008,0.009,0.009,0.009
70,49,28,0.008,0.01,0.01,0.011,0.011
70,49,35,0.005,0.005,0.004,0.01,0.008
70,49,42,0.013,0.006,0.008,0.011,0.008
70,49,49,0.006,0.001,0.008,0.01,0.008
70,49,56,0.01,0.008,0.008,0.01,0.009
70,49,63,0.004,0.008,0.006,0.004,0.009
70,49,70,0.004,0.01,0.01,0.009,0.007
70,49,77,0.007,0.01,0.01,0.01,0.005
70,49,84,0.006,0.008,0.01,0.009,0.009
70,49,91,0.006,0.009,0.006,0.008,0.007
70,49,98,0.007,0.009,0.01,0.007,0.01
70,49,105,0.005,0.009,0.009,0.007,0.009
70,49,112,0.008,0.007,0.011,0.009,0.008
70,49,119,0.006,0.01,0.009,0.007,0.008
70,49,126,0.012,0.01,0.007,0.01,0.005
70,49,133,0.011,0.008,0.01,0.005,0.007
70,49,140,0.011,0.009,0.009,0.01,0.008
70,49,147,0.012,0.007,0.006,0.009,0.006
70,49,154,0.006,0.009,0.01,0.011,0.01
70,49,161,0.01,0.011,0.009,0.01,0.01
70,49,168,0.008,0.007,0.008,0.009,0.009
70,49,175,0.005,0.005,0.008,0.008,0.008
70,56,0,0.001,0.008,0.005,0.007,0.004
70,56,7,0.006,0.009,0.006,0.006,0.008
70,56,14,0.005,0.007,0.007,0.008,0.008
70,56,21,0.008,0.008,0.009,0.008,0.008
70,56,28,0.006,0.006,0.009,0.005,0.007
70,56,35,0.007,0.006,0.009,0.008,0.008
70,56,42,0.008,0.008,0.005,0.007,0.008
70,56,49,0.006,0.005,0.006,0.007,0.006
70,56,56,0.011,0.003,0.007,0.008,0.007
70,56,63,0.011,0.003,0.007,0.004,0.007
70,56,70,0.009,0.005,0.006,0.006,0.008
70,56,77,0.013,0.008,0.007,0.004,0.008
70,56,84,0.012,0.007,0.008,0.008,0.007
70,56,91,0.011,0.007,0.007,0.005,0.007
70,56,98,0.006,0.008,0.006,0.008,0.006
70,56,105,0.009,0.005,0.006,0.007,0.008
70,56,112,0.005,0.007,0.006,0.007,0.006
70,56,119,0.006,0.009,0.008,0.003,0.007
70,56,126,0.007,0.006,0.005,0.008,0.005
70,56,133,0.009,0.006,0.006,0.006,0.007
70,56,140,0.006,0.007,0.009,0.007,0.006
70,56,147,0.006,0.006,0.007,0.008,0.009
70,56,154,0.004,0.008,0.005,0.007,0.007
70,56,161,0.01,0.008,0.007,0.005,0.007
70,56,168,0.005,0.001,0.007,0.007,0.008
70,56,175,0.007,0.006,0.011,0.004,0.007
70,63,0,0.002,0.007,0.005,0.002,0.003
70,63,7,0.002,0.004,0.004,0.004,0.005
70,63,14,0.004,0.007,0.007,0.003,0.006
70,63,21,0.004,0.006,0.006,0.007,0.006
70,63,28,0.008,0.007,0.007,0.007,0.007
70,63,35,0.003,0.008,0.006,0.005,0.004
70,63,42,0.006,0.006,0.006,0.006,0.006
70,63,49,0.006,0.005,0.006,0.006,0.006
70,63,56,0.006,0.007,0.005,0.004,0.005
70,63,63,0.007,0.005,0.006,0.006,0.005
70,63,70,0.007,0.005,0.004,0.006,0.006
70,63,77,0.006,0.006,0.007,0.006,0.006
70,63,84,0.008,0.006,0.005,0.008,0.006
70,63,91,0.006,0.003,0.005,0.004,0.004
70,63,98,0.003,0.004,0.003,0.004,0.007
70,63,105,0.002,0.005,0.005,0.006,0.006
70,63,112,0.007,0.006,0.005,0.005,0.007
70,63,119,0.01,0.005,0.006,0.006,0.007
70,63,126,0.004,0.006,0.006,0.006,0.005
70,63,133,0.005,0.002,0.005,0.005,0.004
70,63,140,0.004,0.002,0.006,0.007,0.004
70,63,147,0.007,0.004,0.006,0.006,0.006
70,63,154,0.007,0.007,0.006,0.005,0.005
70,63,161,0.006,0.007,0.006,0.006,0.006
70,63,168,0.006,0.005,0.004,0.005,0.005
70,63,175,0.007,0.006,0.005,0.006,0.005
70,70,0,0.003,0.006,0.002,0.003,0.004
70,70,7,0.005,0.007,0.005,0.005,0.005
70,70,14,0.008,0.006,0.005,0.005,0.005
70,70,21,0.003,0.004,0.006,0.005,0.004
70,70,28,0.005,0.005,0.005,0.005,0.005
70,70,35,0.006,0.006,0.004,0.004,0.005
70,70,42,0.005,0.003,0.005,0.004,0.005
70,70,49,0.005,0.005,0.005,0.005,0.005
70,70,56,0.004,0.005,0.003,0.005,0.005
70,70,63,0.006,0.005,0.006,0.005,0.006
70,70,70,0.005,0.004,0.005,0.003,0.005
70,70,77,0.006,0.004,0.005,0.004,0.005
70,70,84,0.008,0.005,0.006,0.005,0.005
70,70,91,0.01,0.005,0.005,0.004,0.005
70,70,98,0.008,0.005,0.005,0.006,0.005
70,70,105,0.007,0.005,0.005,0.005,0.005
70,70,112,0.006,0.004,0.005,0.006,0.005
70,70,119,0.005,0.005,0.003,0.005,0.004
70,70,126,0.002,0.005,0.005,0.005,0.005
70,70,133,0.005,0.004,0.006,0.004,0.005
70,70,140,0.004,0.005,0.005,0.004,0.004
70,70,147,0.01,0.005,0.005,0.003,0.005
70,70,154,0.007,0.005,0.004,0.005,0.005
70,70,161,0.006,0.006,0.005,0.006,0.005
70,70,168,0.005,0.006,0.006,0.005,0.006
70,70,175,0.004,0.004,0.004,0.004,0.005
70,77,0,0.006,0.004,0.005,0.005,0.003
70,77,7,0.007,0.005,0.005,0.005,0.005
70,77,14,0.004,0.004,0.003,0.004,0.004
70,77,21,0.01,0.006,0.004,0.004,0.005
70,77,28,0.015,0.006,0.005,0.005,0.005
70,77,35,0.014,0.005,0.005,0.005,0.005
70,77,42,0.007,0.005,0.005,0.005,0.005
70,77,49,0.004,0.004,0.005,0.004,0.003
70,77,56,0.004,0.005,0.005,0.004,0.004
70,77,63,0.015,0.004,0.007,0.004,0.004
70,77,70,0.005,0.003,0.005,0.005,0.004
70,77,77,0.007,0.005,0.004,0.003,0.003
70,77,84,0.003,0.005,0.005,0.005,0.006
70,77,91,0.012,0.01,0.005,0.005,0.004
70,77,98,0.011,0.004,0.005,0.004,0.004
70,77,105,0.006,0.003,0.005,0.005,0.005
70,77,112,0.004,0.005,0.005,0.003,0.004
70,77,119,0.015,0.004,0.005,0.004,0.004
70,77,126,0.007,0.006,0.004,0.005,0.004
70,77,133,0.004,0.007,0.005,0.004,0.004
70,77,140,0.007,0.006,0.004,0.004,0.003
70,77,147,0.008,0.005,0.005,0.005,0.004
70,77,154,0.004,0.007,0.005,0.004,0.005
70,77,161,0.012,0.003,0.004,0.006,0.004
70,77,168,0.006,0.007,0.004,0.004,0.005
70,77,175,0.037,0.007,0.006,0.004,0.005
70,84,0,0.003,0.004,0.004,0.011,0.003
70,84,7,0.008,0.004,0.007,0.004,0.004
70,84,14,0.006,0.003,0.004,0.004,0.004
70,84,21,0.003,0.01,0.004,0.006,0.004
70,84,28,0.082,0.004,0.005,0.004,0.004
70,84,35,0.07,0.004,0.004,0.004,0.004
70,84,42,0.009,0.004,0.006,0.004,0.005
70,84,49,0.007,0.005,0.004,0.004,0.003
70,84,56,0.006,0.011,0.004,0.003,0.003
70,84,63,0.017,0.008,0.005,0.004,0.004
70,84,70,0.004,0.005,0.007,0.005,0.004
70,84,77,0.004,0.005,0.003,0.004,0.004
70,84,84,0.022,0.008,0.007,0.004,0.007
70,84,91,0.131,0.011,0.004,0.005,0.004
70,84,98,0.023,0.021,0.009,0.004,0.004
70,84,105,0.006,0.003,0.005,0.004,0.005
70,84,112,0.004,0.005,0.006,0.004,0.004
70,84,119,0.014,0.007,0.003,0.003,0.003
70,84,126,0.001,0.043,0.012,0.007,0.004
70,84,133,0.008,0.02,0.007,0.004,0.003
70,84,140,0.011,0.01,0.005,0.004,0.004
70,84,147,0.045,0.004,0.04,0.009,0.004
70,84,154,0.017,0.006,0.003,0.005,0.003
70,84,161,0.013,0.051,0.004,0.005,0.004
70,84,168,0.006,0.019,0.006,0.004,0.004
70,84,175,0.029,0.006,0.007,0.004,0.004
77,0,0,0.0,0.0,0.0,0.0,0.0
77,0,7,0.0,0.0,0.0,0.0,0.0
77,0,14,0.0,0.626,0.0,0.308,0.0
77,0,21,0.0,0.0,0.0,0.272,0.0
77,0,28,0.001,0.0,0.0,0.0,0.278
77,0,35,0.0,0.0,0.0,0.0,0.31
77,0,42,0.425,0.0,0.0,0.334,0.276
77,0,49,0.0,0.428,0.263,0.34,0.0
77,0,56,0.001,0.0,0.0,0.0,0.241
77,0,63,0.0,0.0,0.0,0.0,0.0
77,0,70,0.0,0.0,0.383,0.09,0.0
77,0,77,0.0,0.0,0.0,0.0,0.258
77,0,84,0.182,0.0,0.354,0.331,0.0
77,0,91,0.0,0.0,0.362,0.0,0.294
77,0,98,0.0,0.0,0.16,0.326,0.0
77,0,105,0.0,0.0,0.0,0.232,0.272
77,0,112,0.0,0.203,0.0,0.0,0.0
77,0,119,0.0,0.0,0.0,0.09,0.0
77,0,126,0.0,0.169,0.212,0.0,0.241
77,0,133,0.0,0.0,0.0,0.22,0.0
77,0,140,0.0,0.0,0.273,0.0,0.272
77,0,147,0.0,0.0,0.0,0.0,0.26
77,0,154,0.0,0.0,0.0,0.228,0.286
77,0,161,0.059,0.0,0.0,0.0,0.0
77,0,168,0.0,0.0,0.0,0.316,0.0
77,0,175,0.527,0.0,0.0,0.0,0.0
77,7,0,0.009,0.001,0.003,0.004,0.003
77,7,7,1.131,0.011,0.042,0.062,0.86
77,7,14,1.445,1.575,0.064,0.113,0.008
77,7,21,0.1,0.009,0.199,0.022,0.009
77,7,28,0.131,0.127,0.776,0.009,0.009
77,7,35,0.393,0.214,0.012,0.005,0.011
77,7,42,0.248,0.171,0.018,0.07,0.018
77,7,49,0.515,0.159,0.413,0.032,0.007
77,7,56,0.614,0.013,0.068,0.031,0.006
77,7,63,1.257,0.377,0.013,0.123,0.02
77,7,70,1.528,0.347,0.063,0.011,1.185
